mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,country,political_group,political_group_abb,national_political_group,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,age,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_instagram,mep_URI
239271,Ms,Eleni,Stavrou,,,Cyprus,Group of the European People's Party (Christian Democrats),EPP,Democratic Rally,female,Cyprus,Nicosia,4/7/1975 1:00,,48,https://www.europarl.europa.eu/mepphoto/239271.jpg,eleni.stavrou@europarl.europa.eu,,,https://www.facebook.com/people/Dr-Eleni-Stavrou-%CE%94%CF%81-%CE%95%CE%BB%CE%AD%CE%BD%CE%B7-%CE%A3%CF%84%CE%B1%CF%8D%CF%81%CE%BF%CF%85/100048825057003/,,https://www.instagram.com/eleni.stavrou/,https://data.europarl.europa.eu/person/239271
197414,Mr,Loucas,Fourlas,Λουκάς,Φουρλάς,Cyprus,Group of the European People's Party (Christian Democrats),EPP,Democratic Rally,male,Cyprus,Lemesos,8/21/1969 1:00,,53,https://www.europarl.europa.eu/mepphoto/197414.jpg,loucas.fourlas@europarl.europa.eu,,https://twitter.com/loucas_fourlas,https://www.facebook.com/fourlasloucas/,,https://www.instagram.com/loucas.fourlas/,https://data.europarl.europa.eu/person/197414
124692,Mr,Demetris,Papadakis,Δημήτρης,Παπαδάκης,Cyprus,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Movement for Social Democracy EDEK,male,Cyprus,Ammochostos,8/22/1966 1:00,,56,https://www.europarl.europa.eu/mepphoto/124692.jpg,demetris.papadakis@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/124692
124691,Mr,Costas,Mavrides,Κώστας,Μαυρίδης,Cyprus,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Democratic Party,male,Cyprus,Kato Dhikomo,5/27/1962 1:00,,61,https://www.europarl.europa.eu/mepphoto/124691.jpg,costas.mavrides@europarl.europa.eu,,https://twitter.com/MavridesCostas,https://facebook.com/cmavrides/,https://www.facebook.com/costas.mavrides.3,,https://data.europarl.europa.eu/person/124691
197416,Mr,Giorgos,Georgiou,Γιώργος,Γεωργίου,Cyprus,The Left group in the European Parliament - GUE/NGL,GUE/NGL,Progressive Party of Working People - Left - New Forces,male,Cyprus,Nicosia,9/4/1963 1:00,,59,https://www.europarl.europa.eu/mepphoto/197416.jpg,giorgos.georgiou@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197416
197415,Mr,Niyazi,Kizilyürek,Νιαζί,Κιζιλγιουρέκ,Cyprus,The Left group in the European Parliament - GUE/NGL,GUE/NGL,Progressive Party of Working People - Left - New Forces,male,Cyprus,Nicosia,7/12/1959 1:00,,63,https://www.europarl.europa.eu/mepphoto/197415.jpg,niyazi.kizilyurek@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197415
197552,Ms,Veronika,Vrecionová,,,Czechia,European Conservatives and Reformists Group,ECR,Občanská demokratická strana,female,Czechia,České Budějovice,8/9/1965 1:00,,57,https://www.europarl.europa.eu/mepphoto/197552.jpg,veronika.vrecionova@europarl.europa.eu,https://vrecionova.cz/,https://twitter.com/vrecionova?lang=en,https://www.facebook.com/vrecionova,,,https://data.europarl.europa.eu/person/197552
23712,Mr,Jan,Zahradil,,,Czechia,European Conservatives and Reformists Group,ECR,Občanská demokratická strana,male,Czechia,Praha,3/20/1963 1:00,,60,https://www.europarl.europa.eu/mepphoto/23712.jpg,jan.zahradil@europarl.europa.eu,http://www.zahradil.cz,https://twitter.com/ZahradilJan,,https://www.facebook.com/zahradil,,https://data.europarl.europa.eu/person/23712
197537,Mr,Alexandr,Vondra,,,Czechia,European Conservatives and Reformists Group,ECR,Občanská demokratická strana,male,Czechia,Praha,8/17/1961 1:00,,61,https://www.europarl.europa.eu/mepphoto/197537.jpg,alexandr.vondra@europarl.europa.eu,,https://twitter.com/alexandrvondra?lang=en,https://www.facebook.com/a.vondra/,,,https://data.europarl.europa.eu/person/197537
96713,Mr,Evžen,Tošenovský,,,Czechia,European Conservatives and Reformists Group,ECR,Občanská demokratická strana,male,Czechia,Ostrava,2/26/1956 1:00,,67,https://www.europarl.europa.eu/mepphoto/96713.jpg,evzen.tosenovsky@europarl.europa.eu,http://www.tosenovsky.cz,,,,,https://data.europarl.europa.eu/person/96713
124704,Mr,Stanislav,Polčák,,,Czechia,Group of the European People's Party (Christian Democrats),EPP,Starostové a nezávisli,male,Czechia,Slavičín,2/21/1980 1:00,,43,https://www.europarl.europa.eu/mepphoto/124704.jpg,stanislav.polcak@europarl.europa.eu,http://www.stanislav-polcak.cz/,https://twitter.com/stanislavpolcak,https://www.facebook.com/spolcak,,,https://data.europarl.europa.eu/person/124704
124713,Mr,Tomáš,Zdechovský,,,Czechia,Group of the European People's Party (Christian Democrats),EPP,Křesťanská a demokratická unie - Československá strana lidová,male,Czechia,Havlíčkův Brod,2/11/1979 1:00,,44,https://www.europarl.europa.eu/mepphoto/124713.jpg,tomas.zdechovsky@europarl.europa.eu,http://www.zdechovsky.eu/,https://twitter.com/TomasZdechovsky,https://www.facebook.com/tomaszdechovsky/,,https://www.instagram.com/tomaszdechovsky/,https://data.europarl.europa.eu/person/124713
125706,Mr,Jiří,Pospíšil,,,Czechia,Group of the European People's Party (Christian Democrats),EPP,TOP 09 a Starostové,male,Czechia,Chomutov,11/24/1975 1:00,,47,https://www.europarl.europa.eu/mepphoto/125706.jpg,jiri.pospisil@europarl.europa.eu,http://www.top09.cz/volby/archiv/2014-evropsky-parlament/kandidati/2-judr-jiri-pospisil-15123.html,https://twitter.com/Pospisil_Jiri,https://www.facebook.com/judr.jiri.pospisil,,https://www.instagram.com/jiri_pospisil_top09/,https://data.europarl.europa.eu/person/125706
124701,Mr,Luděk,Niedermayer,,,Czechia,Group of the European People's Party (Christian Democrats),EPP,TOP 09 a Starostové,male,Czechia,Brno,3/13/1966 1:00,,57,https://www.europarl.europa.eu/mepphoto/124701.jpg,ludek.niedermayer@europarl.europa.eu,https://www.niedermayer.cz/,https://twitter.com/LudekNie,https://www.facebook.com/Niedermayer.Ludek,,https://www.instagram.com/ludekniedermayer/,https://data.europarl.europa.eu/person/124701
124710,Ms,Michaela,Šojdrová,,,Czechia,Group of the European People's Party (Christian Democrats),EPP,Křesťanská a demokratická unie - Československá strana lidová,female,Czechia,Zlín,10/28/1963 1:00,,59,https://www.europarl.europa.eu/mepphoto/124710.jpg,michaela.sojdrova@europarl.europa.eu,https://www.sojdrova.cz/,https://twitter.com/msojdrova,https://www.facebook.com/michaela.sojdrova/,,https://www.instagram.com/sojdrovamichaelaofficial/,https://data.europarl.europa.eu/person/124710
197549,Ms,Markéta,Gregorová,,,Czechia,Group of the Greens/European Free Alliance,Greens-EFA,PIRÁTI,female,Czechia,Most,1/14/1993 1:00,,30,https://www.europarl.europa.eu/mepphoto/197549.jpg,marketa.gregorova@europarl.europa.eu,,http://twitter.com/MarketkaG,,https://www.facebook.com/MEPGregorova,http://instagram.com/ruzovarebelka,https://data.europarl.europa.eu/person/197549
197539,Mr,Mikuláš,Peksa,,,Czechia,Group of the Greens/European Free Alliance,Greens-EFA,PIRÁTI,male,Czechia,Praha,6/18/1986 0:00,,36,https://www.europarl.europa.eu/mepphoto/197539.jpg,mikulas.peksa@europarl.europa.eu,,https://twitter.com/vonpecka,https://www.facebook.com/peksamikulas/,,,https://data.europarl.europa.eu/person/197539
197546,Mr,Marcel,Kolaja,,,Czechia,Group of the Greens/European Free Alliance,Greens-EFA,PIRÁTI,male,Czechia,Moravská Třebová,6/29/1980 0:00,,42,https://www.europarl.europa.eu/mepphoto/197546.jpg,marcel.kolaja@europarl.europa.eu,https://www.kolaja.eu/en/,https://twitter.com/piratkolaja?lang=en,https://www.facebook.com/PiratKolaja/,,https://www.instagram.com/piratkolaja/,https://data.europarl.europa.eu/person/197546
197522,Ms,Radka,Maxová,,,Czechia,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Independent,female,Czechia,Pardubice,2/12/1968 1:00,,55,https://www.europarl.europa.eu/mepphoto/197522.jpg,radka.maxova@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197522
197564,Mr,Hynek,Blaško,,,Czechia,Identity and Democracy Group,ID,Svoboda a přímá demokracie,male,Czechia,Praha,7/15/1955 1:00,,67,https://www.europarl.europa.eu/mepphoto/197564.jpg,hynek.blasko@europarl.europa.eu,,,https://www.facebook.com/stranaprav/posts/10155066925053207,,,https://data.europarl.europa.eu/person/197564
197556,Mr,Ivan,David,,,Czechia,Identity and Democracy Group,ID,Svoboda a přímá demokracie,male,Czechia,Praha,9/24/1952 1:00,,70,https://www.europarl.europa.eu/mepphoto/197556.jpg,ivan.david@europarl.europa.eu,https://www.novarepublika.cz,,,,,https://data.europarl.europa.eu/person/197556
197528,Mr,Ondřej,Knotek,,,Czechia,Renew Europe Group,Renew,ANO 2011,male,Czechia,Sušice,8/31/1984 0:00,,38,https://www.europarl.europa.eu/mepphoto/197528.jpg,ondrej.knotek@europarl.europa.eu; ondrej.knotek@ep.europa.eu,https://ondrejknotek.eu/,https://twitter.com/KnotekOndrej?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,https://www.facebook.com/knotekondra/,https://www.instagram.com/ondrej_knotek/?hl=en,https://data.europarl.europa.eu/person/197528
118949,Mr,Ondřej,Kovařík,,,Czechia,Renew Europe Group,Renew,ANO 2011,male,Czechia,KYJOV,8/21/1980 0:00,,42,https://www.europarl.europa.eu/mepphoto/118949.jpg,ondrej.kovarik@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/118949
197526,Mr,Martin,Hlaváček,,,Czechia,Renew Europe Group,Renew,ANO 2011,male,Czechia,Polička,1/14/1980 1:00,,43,https://www.europarl.europa.eu/mepphoto/197526.jpg,martin.hlavacek@europarl.europa.eu,https://www.martin-hlavacek.eu,,,,,https://data.europarl.europa.eu/person/197526
124709,Ms,Martina,Dlabajová,,,Czechia,Renew Europe Group,Renew,ANO 2011,female,Czechia,Zlín,7/26/1976 1:00,,46,https://www.europarl.europa.eu/mepphoto/124709.jpg,martina.dlabajova@europarl.europa.eu,http://www.dlabajova.eu,https://twitter.com/Mdlabajova,https://www.facebook.com/dlabajova.eu,,https://www.instagram.com/martinadlabajova/,https://data.europarl.europa.eu/person/124709
124708,Ms,Dita,Charanzová,,,Czechia,Renew Europe Group,Renew,ANO 2011,female,Czechia,Praha,4/30/1975 1:00,,48,https://www.europarl.europa.eu/mepphoto/124708.jpg,dita.charanzova@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/124708
23699,Ms,Kateřina,Konečná,,,Czechia,The Left group in the European Parliament - GUE/NGL,GUE/NGL,Komunistická strana Čech a Moravy,female,Czechia,Nový Jičín,1/20/1981 1:00,,42,https://www.europarl.europa.eu/mepphoto/23699.jpg,katerina.konecna@europarl.europa.eu,http://www.konecna.cz,,,,,https://data.europarl.europa.eu/person/23699
197515,Ms,Pernille,Weiss,,,Denmark,Group of the European People's Party (Christian Democrats),EPP,Det Konservative Folkeparti,female,Denmark,Middelfart,12/3/1968 1:00,,54,https://www.europarl.europa.eu/mepphoto/197515.jpg,pernille.weiss@europarl.europa.eu,https://pernilleweiss.dk/,https://twitter.com/WeissPernille,https://www.facebook.com/pernilleweiss/,,https://www.instagram.com/pernillewiisweiss,https://data.europarl.europa.eu/person/197515
197573,Ms,Kira Marie,Peter-Hansen,,,Denmark,Group of the Greens/European Free Alliance,Greens-EFA,Socialistisk Folkeparti,female,Denmark,Frederiksberg C,2/23/1998 1:00,,25,https://www.europarl.europa.eu/mepphoto/197573.jpg,kira.peter-hansen@europarl.europa.eu,,https://twitter.com/kira_mph,https://www.facebook.com/Kira.M.P.Hansen/,,https://www.instagram.com/kiraphansen/?hl=da,https://data.europarl.europa.eu/person/197573
28161,Ms,Margrete,Auken,,,Denmark,Group of the Greens/European Free Alliance,Greens-EFA,Socialistisk Folkeparti,female,Denmark,Arhus,6/1/1945 1:00,,78,https://www.europarl.europa.eu/mepphoto/28161.jpg,margrete.auken@europarl.europa.eu,,https://twitter.com/MargreteAuken,https://www.facebook.com/margreteauken,,,https://data.europarl.europa.eu/person/28161
101585,Mr,Niels,Fuglsang,,,Denmark,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Socialdemokratiet,male,Denmark,Kobenhavn,6/29/1985 0:00,,37,https://www.europarl.europa.eu/mepphoto/101585.jpg,niels.fuglsang@europarl.europa.eu,,https://twitter.com/NielsFuglsang,https://www.facebook.com/FuglsangEP19,,,https://data.europarl.europa.eu/person/101585
199941,Ms,Marianne,Vind,,,Denmark,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Socialdemokratiet,female,Denmark,Koge,3/12/1970 1:00,,53,https://www.europarl.europa.eu/mepphoto/199941.jpg,marianne.vind@europarl.europa.eu,,https://twitter.com/mariannevind?lang=en,https://www.facebook.com/MarianneVindEP,,https://www.instagram.com/marianne_vind/?hl=en,https://data.europarl.europa.eu/person/199941
37312,Ms,Christel,Schaldemose,,,Denmark,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Socialdemokratiet,female,Denmark,Odense,4/8/1967 1:00,,56,https://www.europarl.europa.eu/mepphoto/37312.jpg,christel.schaldemose@europarl.europa.eu,http://www.christels.dk,https://twitter.com/SchaldemoseMEP,,https://www.facebook.com/ChristelSchaldemose,,https://data.europarl.europa.eu/person/37312
124875,Mr,Anders Primdahl,Vistisen,,,Denmark,Identity and Democracy Group,ID,Dansk Folkeparti,male,Denmark,Viborg,12/11/1987 1:00,,35,https://www.europarl.europa.eu/mepphoto/124875.jpg,anders.vistisen@europarl.europa.eu,http://urlm.dk/www.stemanders.dk,https://twitter.com/andersvistisen,https://www.facebook.com/AndersVistisenDF/,,https://www.instagram.com/avistisen,https://data.europarl.europa.eu/person/124875
239973,Mr,Bergur Løkke,Rasmussen,,,Denmark,Renew Europe Group,Renew,Moderaterne,male,Denmark,Gribskov,4/3/1990 1:00,,33,https://www.europarl.europa.eu/mepphoto/239973.jpg,bergurlokke.rasmussen@europarl.europa.eu,https://www.bergurloekke.dk/,,,,,https://data.europarl.europa.eu/person/239973
197567,Ms,Karen,Melchior,,,Denmark,Renew Europe Group,Renew,Independent,female,Denmark,Gentofte,10/15/1980 1:00,,42,https://www.europarl.europa.eu/mepphoto/197567.jpg,karen.melchior@europarl.europa.eu,,https://twitter.com/karmel80,https://www.facebook.com/KarenMelchiorDK/,,https://www.instagram.com/karmel80/,https://data.europarl.europa.eu/person/197567
239972,Mr,Erik,Poulsen,,,Denmark,Renew Europe Group,Renew,"Venstre, Danmarks Liberale Parti",male,Denmark,Holstebro,6/16/1967 1:00,,55,https://www.europarl.europa.eu/mepphoto/239972.jpg,erik.poulsen@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/239972
124872,Mr,Morten,Petersen,,,Denmark,Renew Europe Group,Renew,Det Radikale Venstre,male,Denmark,Kobenhavn,9/14/1966 1:00,,56,https://www.europarl.europa.eu/mepphoto/124872.jpg,mortenhelveg.petersen@europarl.europa.eu,,https://twitter.com/mortenhelveg,https://www.facebook.com/morten.h.petersen.75,,,https://data.europarl.europa.eu/person/124872
96709,Mr,Morten,Løkkegaard,,,Denmark,Renew Europe Group,Renew,"Venstre, Danmarks Liberale Parti",male,Denmark,Helsingør,12/20/1964 1:00,,58,https://www.europarl.europa.eu/mepphoto/96709.jpg,morten.lokkegaard@europarl.europa.eu,,http://twitter.com/loekkegaard_mep,https://www.facebook.com/morten.lokkegaard,,https://www.instagram.com/mortenlokkegaard,https://data.europarl.europa.eu/person/96709
197558,Mr,Asger,Christensen,,,Denmark,Renew Europe Group,Renew,"Venstre, Danmarks Liberale Parti",male,Denmark,Tarm,8/1/1958 1:00,,64,https://www.europarl.europa.eu/mepphoto/197558.jpg,asger.christensen@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197558
197571,Mr,Nikolaj,Villumsen,,,Denmark,The Left group in the European Parliament - GUE/NGL,GUE/NGL,Enhedslisten,male,Denmark,Aarhus,2/28/1983 1:00,,40,https://www.europarl.europa.eu/mepphoto/197571.jpg,nikolaj.villumsen@europarl.europa.eu,,https://twitter.com/nvillumsen,https://www.facebook.com/nikolaj.villumsen,,https://www.instagram.com/nikolajvillumsen,https://data.europarl.europa.eu/person/197571
204449,Mr,Riho,Terras,,,Estonia,Group of the European People's Party (Christian Democrats),EPP,Isamaa,male,Estonia,Kohtla-Järve,4/17/1967 1:00,,56,https://www.europarl.europa.eu/mepphoto/204449.jpg,riho.terras@europarl.europa.eu,,,https://www.facebook.com/terraseuroopa,,,https://data.europarl.europa.eu/person/204449
197497,Mr,Sven,Mikser,,,Estonia,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Sotsiaaldemokraatlik Erakond,male,Estonia,Tartu,8/11/1973 1:00,,49,https://www.europarl.europa.eu/mepphoto/197497.jpg,sven.mikser@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197497
197491,Ms,Marina,Kaljurand,,,Estonia,Group of the Progressive Alliance of Socialists and Democrats in the  European Parliament,S&D,Sotsiaaldemokraatlik Erakond,female,Estonia,Tallinn,6/9/1962 1:00,,61,https://www.europarl.europa.eu/mepphoto/197491.jpg,marina.kaljurand@europarl.europa.eu,,,,,,https://data.europarl.europa.eu/person/197491
197493,Mr,Jaak,Madison,,,Estonia,Identity and Democracy Group,ID,Eesti Konservatiivne Rahvaerakond,male,Estonia,Paide,4/22/1991 0:00,,32,https://www.europarl.europa.eu/mepphoto/197493.jpg,jaak.madison@europarl.europa.eu,https://jaakmadison.ee/,https://twitter.com/jaakmadison,,https://www.facebook.com/madisonjaak/,https://www.instagram.com/jaakmadison/,https://data.europarl.europa.eu/person/197493
129073,Mr,Urmas,Paet,,,Estonia,Renew Europe Group,Renew,Eesti Reformierakond,male,Estonia,Tallinn,4/20/1974 1:00,,49,https://www.europarl.europa.eu/mepphoto/129073.jpg,urmas.paet@europarl.europa.eu,http://urmaspaet.eu/,https://twitter.com/urmaspaet,,https://www.facebook.com/urmaspaet1/,,https://data.europarl.europa.eu/person/129073
124700,Ms,Yana,Toom,,,Estonia,Renew Europe Group,Renew,Eesti Keskerakond,female,Estonia,Tallinn,10/15/1966 1:00,,56,https://www.europarl.europa.eu/mepphoto/124700.jpg,yana.toom@europarl.europa.eu,http://yanatoom.ee/,https://twitter.com/yanatoom,,https://www.facebook.com/yana.toom,,https://data.europarl.europa.eu/person/124700
124696,Mr,Andrus,Ansip,,,Estonia,Renew Europe Group,Renew,Eesti Reformierakond,male,Estonia,Tartu,1/10/1956 1:00,,67,https://www.europarl.europa.eu/mepphoto/124696.jpg,andrus.ansip@europarl.europa.eu,,https://twitter.com/Ansip_EU,,,,https://data.europarl.europa.eu/person/124696
